,id,nom,type_escalade,exposition,public,pieddesvoies,coor_1,coor_2,saison,url
1861,6226,"Le Thaurac (Baume du Soleil, Chez Rémy)",['Couenne'],"['Nord-Ouest', 'Ouest', 'Sud-Ouest', 'Est']","['amateur', 'debutant']",correct,43.90811186010817,3.7405751645565033,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']","Le-Thaurac-Baume-du-Soleil,-Chez-Rémy"
1862,6242,Le Bouvier,['Couenne'],['Sud-Est'],['debutant'],correct,43.099154,-0.434204,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Le-Bouvier
1863,6243,Dachary,['Couenne'],['Sud-Ouest'],['debutant'],accidenté,43.10085463242715,-0.42899250984191895,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Dachary
1864,6247,Saint Didier (Face Ouest),['Couenne'],['Ouest'],"['haut niveau', 'confirme', 'amateur']",accidenté,45.711536187251674,5.743124485015869,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Saint-Didier-Face-Ouest
1865,6248,Col de Saint-Saturnin,['Couenne'],['Sud'],"['confirme', 'amateur']",accidenté,45.60071512076957,5.9371501207351685,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Col-de-Saint-Saturnin
1866,6249,Col de l'Épine,['Couenne'],['Ouest'],"['amateur', 'debutant']",correct,45.57846914429853,5.824534893035889,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Col-de-l'Épine
1867,6250,La Cochette,['Grande voie'],['Sud'],['amateur'],accidenté,45.45411060743189,5.8422160148620605,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",La-Cochette
1868,6251,Les Garins,['Couenne'],['Nord-Ouest'],"['confirme', 'amateur']",correct,45.69101894733057,6.156570911407471,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Les-Garins
1869,6260,Les Dentelles de Montmirail (Rocher du Cayron),['Couenne'],['Sud-Est'],['amateur'],correct,44.16178853160994,5.020918250083923,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Dentelles-de-Montmirail-Rocher-du-Cayron
1870,6261,Les Dentelles de Montmirail (Rocher école),['Couenne'],"['Sud', 'Sud-Est']",['debutant'],correct,44.16169995651508,5.026644766330719,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Dentelles-de-Montmirail-Rocher-école
1871,6262,Les Dentelles de Montmirail (Chaîne du Clapis),"['Grande voie', 'Couenne']","['Sud', 'Sud-Est', 'Nord-Est']","['haut niveau', 'confirme', 'amateur', 'debutant']",accidenté,44.15085827887382,5.0348711013793945,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Dentelles-de-Montmirail-Chaîne-du-Clapis
1872,6266,Rives,['Couenne'],['Ouest'],"['confirme', 'amateur', 'debutant']",accidenté,46.671002609735226,0.9135845303535461,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Rives
1873,6274,La Rouvière,['Grande voie'],['Ouest'],"['confirme', 'amateur']",dangereux,44.334671,4.513904,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Rouvière
1874,6283,Le Rocher de 11 Heures,['Couenne'],['Sud'],['amateur'],dangereux,44.90361542090143,5.8754754066467285,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Le-Rocher-de-11-Heures
1875,6286,La Roche du Saut,['Bloc'],['Toutes'],"['confirme', 'amateur']",correct,48.326631665187904,2.8392308950424194,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Roche-du-Saut
1876,6291,Bourg Charente,['Bloc'],['Sud'],"['confirme', 'amateur']",correct,45.66967,-0.24099,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Bourg-Charente
1877,6292,La Bastille (SDF),['Couenne'],['Est'],['haut niveau'],confortable,45.195772,5.720908,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Bastille-SDF
1878,6293,Rocher du Barthalay,['Couenne'],"['Sud-Ouest', 'Sud']",['debutant'],confortable,44.834486,6.539023,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-du-Barthalay
1879,6294,Tête d'Aval de Montbrison,['Grande voie'],['Sud'],"['confirme', 'amateur']",accidenté,44.845372,6.532252,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Tête-d'Aval-de-Montbrison
1880,6295,Tenailles de Montbrison,['Grande voie'],"['Sud', 'Sud-Est', 'Est']","['confirme', 'amateur']",accidenté,44.852705088993496,6.54511570930481,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Tenailles-de-Montbrison
1881,6296,L'horloge,['Couenne'],['Est'],['debutant'],accidenté,44.79125061350171,6.554983556270599,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",L'horloge
1882,6297,L'oratoire,['Couenne'],['Ouest'],"['confirme', 'amateur']",correct,44.786374,6.562569,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",L'oratoire
1883,6300,Audun-le-Tiche,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud', 'Sud-Est', 'Est']","['confirme', 'amateur', 'debutant']",correct,49.4599474803167,5.96407949924469,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Audun-le-Tiche
1884,6302,La Grisière,['Couenne'],['Ouest'],"['amateur', 'debutant']",confortable,46.33223223802711,4.815493226051331,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Grisière
1885,6304,Le Grand Charmasson,['Couenne'],['Nord-Ouest'],"['confirme', 'amateur']",dangereux,44.381914703268805,4.445798993110657,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Le-Grand-Charmasson
1886,6305,Thorrenc,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['confirme', 'amateur']",accidenté,45.236011690729846,4.759680479764938,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Thorrenc
1887,6310,Saint Jeannet (La Source),['Couenne'],['Sud-Ouest'],"['confirme', 'amateur', 'debutant']",confortable,43.75019551462498,7.133066654205322,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Saint-Jeannet-La-Source
1888,6312,Le Gua,['Couenne'],['Nord'],['debutant'],correct,44.68669931337669,4.279292821884155,"['Mai', 'Juin', 'Septembre', 'Octobre']",Le-Gua
1889,6313,Le Peyssin,['Couenne'],['Nord'],"['amateur', 'debutant']",correct,44.671710,4.261182,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Peyssin
1890,6318,Le Perchoir,['Couenne'],['Ouest'],"['haut niveau', 'confirme']",dangereux,44.77534279231176,6.572517156600952,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Le-Perchoir
1891,6325,Combe de Sauve,['Couenne'],['Nord-Est'],"['confirme', 'amateur']",correct,44.405926,5.095825,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Combe-de-Sauve
1892,6328,Saint Florent,['Couenne'],['Nord-Est'],['confirme'],accidenté,42.69432799996553,9.334049820899963,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Saint-Florent
1893,6329,U Tipponu,['Couenne'],['Nord-Ouest'],"['amateur', 'debutant']",correct,42.679481775041154,9.378767609596252,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",U-Tipponu
1894,6330,Monte Canarincu,['Couenne'],['Ouest'],['debutant'],accidenté,42.67375145837433,9.391025304794312,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Monte-Canarincu
1895,6331,A Tozza,['Couenne'],['Sud'],"['confirme', 'amateur']",accidenté,42.69749388113555,9.368164837360382,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",A-Tozza
1896,6332,A Serra,['Couenne'],['Toutes'],"['amateur', 'debutant']",correct,42.68954322371934,9.392285943031311,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",A-Serra
1897,6333,Les Antennes,['Couenne'],['Sud-Ouest'],['amateur'],correct,42.697994648433884,9.39979076385498,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Les-Antennes
1898,6334,Face à la Mer,['Couenne'],"['Sud-Est', 'Est']",['amateur'],accidenté,42.69339356136984,9.401936531066895,"['Juin', 'Juillet', 'Août', 'Septembre']",Face-à-la-Mer
1899,6335,U Topu,['Couenne'],['Nord-Est'],['confirme'],accidenté,42.69412093955964,9.402395188808441,"['Juin', 'Juillet', 'Août', 'Septembre']",U-Topu
1900,6336,Mini Utah,['Couenne'],['Ouest'],['amateur'],correct,42.66363590818949,9.36882734298706,"['Mai', 'Juin', 'Septembre', 'Octobre']",Mini-Utah
1901,6337,Altiplano,['Couenne'],['Ouest'],['amateur'],accidenté,42.66252947653629,9.374020099639893,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Altiplano
1902,6338,SAE du Val Saint-Martin,"[""Structure Artificielle d'Escalade""]",['Toutes'],"['amateur', 'debutant']",confortable,47.120107,-2.089885,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",SAE-du-Val-Saint-Martin
1903,6363,Routin-Courcoux (Pléhérel),['Couenne'],"['Nord-Ouest', 'Ouest']","['amateur', 'debutant']",confortable,48.65464934797865,-2.372998595237732,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Routin-Courcoux-Pléhérel
1904,6369,Rocher du Sphinx,['Couenne'],['Nord'],['debutant'],correct,48.81989860306148,-3.4412366151809692,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Rocher-du-Sphinx
